ORG_CODE_ID,ORG_NAME,TRANSFER_EVENT_ID,TRANSFER_EVENT_TYPE,TRANSFER_COURSE_NAME,MMU_EVENT_ID,MMU_EVENT_TYPE,MMU_COURSE_NAME
"O000039786","Iowa Central Community College","FIR289","Lecture","FFI Certificate Preparation","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","FLF232","Lecture","Intermediate French II","GA 008","Lecture","Global Awareness"
"O000039786","Iowa Central Community College","FLF924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","FLF928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","FLF141","Lecture","Elementary French I","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","FLF142","Lecture","Elementary French II","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","FLF231","Lecture","Intermediate French I","GA 008","Lecture","Global Awareness"
"O000039786","Iowa Central Community College","ESI091","Lecture","Intensive ESL Communications V","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG105","Lecture","Composition I","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG106","Lecture","Composition II","EN 008","Lecture","Writing Competency"
"O000039786","Iowa Central Community College","ENG108","Lecture","Composition II: Technical Writing","EN 123","Lecture","Professional Writing"
"O000039786","Iowa Central Community College","END924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG101","Lecture","Elements of Writing","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG233","Lecture","Creative Writing: Short Fiction","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG235","Lecture","Creative Writing: Playwriting/Screen Wri","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG238","Lecture","Creative Writing: Nonfiction","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG120","Lecture","College Writing","EN 008","Lecture","Writing Competency"
"O000039786","Iowa Central Community College","ENG221","Lecture","Creative Writing","EN 203","Lecture","Creative Writing"
"O000039786","Iowa Central Community College","ENG225","Lecture","Creative Writing: Poetry","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END200","Lecture","Applied Electronics and Instrumentation","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END310","Lecture","Electroneurodiagnostic Technical Science","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END330","Lecture","Electroneurodiagnostic Clinical Science","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","EMS924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","EMS928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END100","Lecture","Introduction to Electroneurodiagnostics","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END830","Lecture","Electroneurodiagnostic Clinic II","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END850","Lecture","Electroneurodiagnostic Clinic III","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END870","Lecture","Sleep Technology","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END400","Lecture","Evoked Potentials I","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END420","Lecture","Evoked Potentials II","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","END810","Lecture","Electroneurodiagnostic Clinic I","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI029","Lecture","Intensive ESL Reading II","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI041","Lecture","Intensive ESL Communications III","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI043","Lecture","Intensive ESL Composition III","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI015","Lecture","Intensive ESL Communications II","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI017","Lecture","Intensive ESL Composition II","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI022","Lecture","Intensive ESL Grammar II","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI067","Lecture","Intensive ESL Composition IV","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI075","Lecture","Intensive ESL Grammar IV","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI083","Lecture","Intensive ESL Reading IV","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI049","Lecture","Intensive ESL Grammar III","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI055","Lecture","Intensive ESL Reading III","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ESI065","Lecture","Intensive ESL Communications IV","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG251","Lecture","Presenting Info WWW: Mod II","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG252","Lecture","Presenting Info WWW.  Mod III","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG275","Lecture","Editing a Literary Magazine","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG240","Lecture","Advanced Creative Writing","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG245","Lecture","Advanced Creative Writing: Short Fiction","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG250","Lecture","Presenting Info WWW. Mod I","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENV150","Lecture","Global Seminar: Environmental Perspectiv","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENV924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENV928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENG928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","ENV115","Lecture","Environmental Science","BI 008","Lecture","Natural World Domain"
"O000039786","Iowa Central Community College","MMS133","Lecture","News Media Convergence","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MMS155","Lecture","Photojournalism","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MMS200","Lecture","Advanced Audio","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MMS101","Lecture","Mass Media","SD 330","Lecture","Mass Media In America"
"O000039786","Iowa Central Community College","MMS104","Lecture","Introduction to Electronic Production","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MMS131","Lecture","News Reporting","CO 120","Lecture","Introduction to Journalism"
"O000039786","Iowa Central Community College","MMS240","Lecture","Promotions and Public Relations","CO 180","Lecture","Introduction to Public Relations"
"O000039786","Iowa Central Community College","MMS920","Lecture","Field Experience","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MMS924","Lecture","Honors Project","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MMS215","Lecture","Broadcast Writing and Performance","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MMS220","Lecture","Advanced Television","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MMS235","Lecture","Practical Reporting/ Electronic News Gat","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MKT168","Lecture","Buying and Merchandising Strategies","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MKT180","Lecture","Customer Service Strategies","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MKT187","Lecture","Perspectives/Int'l Marketing","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MKT150","Lecture","Principles of Advertising","BK 300","Lecture","Marketing Communications"
"O000039786","Iowa Central Community College","MKT157","Lecture","Retail Advertising and Display","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MKT160","Lecture","Principles of Retailing","BK 331","Lecture","Retail Management"
"O000039786","Iowa Central Community College","MKT297","Lecture","Market & Advert for Entrepren","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MKT924","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MKT928","Lecture","Independent Study","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MKT190","Lecture","International Marketing","BK 311","Lecture","International Marketing"
"O000039786","Iowa Central Community College","MKT195","Lecture","Marketing Management","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MKT293","Lecture","Professionalism IV: DEX/DECA","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA308","Lecture","Applied Oboe","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA309","Lecture","Applied Organ","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA310","Lecture","Applied Piano","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA305","Lecture","Applied Flute","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA306","Lecture","Applied French Horn","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA307","Lecture","Applied Guitar","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA314","Lecture","Applied Trombone","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA315","Lecture","Applied Trumpet","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA316","Lecture","Applied Tuba","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA311","Lecture","Applied Saxaphone","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA312","Lecture","Applied String Bass","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MUA313","Lecture","Applied Synthesizer","OT","Lecture","Generic Course"
"O000039786","Iowa Central Community College","MTR150","Lecture","Career Medical Transcription","OT","Lecture","Generic Course"
